STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,TIME_PERIOD,Time,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2038,2038,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2039,2039,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2040,2040,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2041,2041,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2042,2042,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2043,2043,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2044,2044,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2045,2045,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2046,2046,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2047,2047,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2048,2048,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2049,2049,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,2050,2050,3170,,KM2,square kilometre,,,E,Estimated value,,,Value forward/backward filled.,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1950,1950,162000,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1951,1951,164700,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1952,1952,167500,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1953,1953,170500,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1954,1954,173600,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1955,1955,176900,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1956,1956,180400,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1957,1957,184100,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1958,1958,188000,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1959,1959,192400,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1960,1960,197400,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1961,1961,203100,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1962,1962,209000,,N,units,,,E,Estimated value,Population projections,,,
DATAFLOW,SPC:DF_POP_DENSITY(1.0),Population densities,I,A,Annual,,,MIC,Micronesia,1963,1963,215100,,N,units,,,E,Estimated value,Population projections,,,
