STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CURRENCY,Currency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2012,,10.88,,PERCENT,percent,,,,,,,Converted 0.136 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2013,,8.41,,PERCENT,percent,,,,,,,Converted 0.1369 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2014,,3.91,,PERCENT,percent,,,,,,,Converted 0.1356 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2015,,-2.12,,PERCENT,percent,,,,,,,Converted 0.1263 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2016,,5.5,,PERCENT,percent,,,,,,,Converted 0.1258 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2017,,6.57,,PERCENT,percent,,,,,,,Converted 0.1268 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2018,,9.86,,PERCENT,percent,,,,,,,Converted 0.1257 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2019,,-89.98,,PERCENT,percent,,,,,,,Converted 0.1223 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2020,,-5.05,,PERCENT,percent,,,,,,,Converted 0.1218 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2021,,890.67,,PERCENT,percent,,,,,,,Converted 0.1245 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2022,,2.87,,PERCENT,percent,,,,,,,Converted 0.1226 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2005,,2244,,USD_POP,USD per person,,,,,,,"250048 thousands USD / 111452 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2006,,2298,,USD_POP,USD per person,,,,,,,"254517 thousands USD / 110763 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2007,,2337,,USD_POP,USD per person,,,,,,,"256800 thousands USD / 109904 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2008,,2415,,USD_POP,USD per person,,,,,,,"263200 thousands USD / 108976 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2009,,2596,,USD_POP,USD per person,,,,,,,"280300 thousands USD / 107993 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2010,,2760,,USD_POP,USD per person,,,,,,,"296900 thousands USD / 107580 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2011,,2890,,USD_POP,USD per person,,,,,,,"311300 thousands USD / 107729 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2012,,3033,,USD_POP,USD per person,,,,,,,"327300 thousands USD / 107922 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2013,,2933,,USD_POP,USD per person,,,,,,,"317200 thousands USD / 108159 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2014,,2945,,USD_POP,USD per person,,,,,,,"319300 thousands USD / 108430 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2015,,2911,,USD_POP,USD per person,,,,,,,"316500 thousands USD / 108744 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2016,,3046,,USD_POP,USD per person,,,,,,,"332300 thousands USD / 109102 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2017,,3349,,USD_POP,USD per person,,,,,,,"366700 thousands USD / 109508 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2018,,3563,,USD_POP,USD per person,,,,,,,"391700 thousands USD / 109941 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2019,,3568,,USD_POP,USD per person,,,,,,,"393600 thousands USD / 110321 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2020,,3354,,USD_POP,USD per person,,,,,,,"372100 thousands USD / 110951 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2021,,3493,,USD_POP,USD per person,,,,,,,"390000 thousands USD / 111655 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2022,,3709,,USD_POP,USD per person,,,,,,,"415900 thousands USD / 112142 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,FM,Micronesia (Federated States of),GDPCPC,"Gross Domestic Product per capita, current prices",2023,,3919,,USD_POP,USD per person,,,,,,,"441500 thousands USD / 112664 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2005,,112141,,USD,USD,3,thousands,,,,,Converted 0.7637 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2006,,108544,,USD,USD,3,thousands,,,,,Converted 0.753 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2007,,130763,,USD,USD,3,thousands,,,,,Converted 0.8368 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2008,,139128,,USD,USD,3,thousands,,,,,Converted 0.8388 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2009,,130464,,USD,USD,3,thousands,,,,,Converted 0.7799 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2010,,155306,,USD,USD,3,thousands,,,,,Converted 0.9173 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2011,,180673,,USD,USD,3,thousands,,,,,Converted 1.0315 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2012,,206999,,USD,USD,3,thousands,,,,,Converted 1.0354 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2013,,201731,,USD,USD,3,thousands,,,,,Converted 0.9654 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2014,,200283,,USD,USD,3,thousands,,,,,Converted 0.9014 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2015,,191569,,USD,USD,3,thousands,,,,,Converted 0.7513 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2016,,206474,,USD,USD,3,thousands,,,,,Converted 0.7434 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2017,,222868,,USD,USD,3,thousands,,,,,Converted 0.7664 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2018,,233529,,USD,USD,3,thousands,,,,,Converted 0.7472 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2019,,216996,,USD,USD,3,thousands,,,,,Converted 0.6952 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2020,,220901,,USD,USD,3,thousands,,,,,Converted 0.6882 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2021,,285264,,USD,USD,3,thousands,,,,,Converted 0.7512 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2022,,270024,,USD,USD,3,thousands,,,,,Converted 0.6936 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPC,"Gross Domestic Product, current prices",2023,,288625,,USD,USD,3,thousands,,,,,Converted 0.6644 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,1795,,USD_POP,USD per person,,,,,,,378422 thousands USD / 210789 persons. Converted 0.0092 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,1849,,USD_POP,USD per person,,,,,,,399245 thousands USD / 215952 persons. Converted 0.009 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,2369,,USD_POP,USD per person,,,,,,,524240 thousands USD / 221310 persons. Converted 0.0098 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,2472,,USD_POP,USD per person,,,,,,,561064 thousands USD / 226928 persons. Converted 0.0099 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,2654,,USD_POP,USD per person,,,,,,,617644 thousands USD / 232764 persons. Converted 0.0094 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,2810,,USD_POP,USD per person,,,,,,,669459 thousands USD / 238279 persons. Converted 0.0103 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,3169,,USD_POP,USD per person,,,,,,,771736 thousands USD / 243502 persons. Converted 0.0112 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,3006,,USD_POP,USD per person,,,,,,,748202 thousands USD / 248922 persons. Converted 0.0108 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,2986,,USD_POP,USD per person,,,,,,,759935 thousands USD / 254504 persons. Converted 0.0106 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,2972,,USD_POP,USD per person,,,,,,,773592 thousands USD / 260262 persons. Converted 0.0103 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,2862,,USD_POP,USD per person,,,,,,,761742 thousands USD / 266126 persons. Converted 0.0092 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,3208,,USD_POP,USD per person,,,,,,,872960 thousands USD / 272115 persons. Converted 0.0092 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,3365,,USD_POP,USD per person,,,,,,,937170 thousands USD / 278540 persons. Converted 0.0093 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,335,,USD_POP,USD per person,,,,,,,95485 thousands USD / 285296 persons. Converted 0.0091 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,3201,,USD_POP,USD per person,,,,,,,934815 thousands USD / 292007 persons. Converted 0.0087 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,3054,,USD_POP,USD per person,,,,,,,912882 thousands USD / 298880 persons. Converted 0.0087 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2021,,3199,,USD_POP,USD per person,,,,,,,978450 thousands USD / 305897 persons. Converted 0.0091 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,VU,Vanuatu,GDPCPC,"Gross Domestic Product per capita, current prices",2022,,3304,,USD_POP,USD per person,,,,,,,1034343 thousands USD / 313075 persons. Converted 0.0087 VUV/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2005,,41132869,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2006,,44360593,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2007,,53493909,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2008,,56673099,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2009,,65706767,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2010,,64996000,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2011,,68905000,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2012,,69278000,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2013,,71692000,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2014,,75106000,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2015,,82798000,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2016,,87249000,,VUV,Vatu,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,VU,Vanuatu,GDPC,"Gross Domestic Product, current prices",2017,,94887000,,VUV,Vatu,3,thousands,,,,,,
